month,monthNum,dayOfMonth,tideTime,tideHeight,date,tideDateTimeAus,high_low,high_low_1_2
June,6,29,10:13,0.63,29/06/2023,2023-06-29 10:13:00,Low,Low1
June,6,29,16:59,1.69,29/06/2023,2023-06-29 16:59:00,High,High2
June,6,29,23:31,0.69,29/06/2023,2023-06-29 23:31:00,Low,Low2
June,6,30,05:15,1.38,30/06/2023,2023-06-30 05:15:00,High,High1
June,6,30,10:59,0.62,30/06/2023,2023-06-30 10:59:00,Low,Low1
June,6,30,17:45,1.81,30/06/2023,2023-06-30 17:45:00,High,High2
July,7,1,00:26,0.57,01/07/2023,2023-07-01 00:26:00,Low,Low1
July,7,1,06:13,1.39,01/07/2023,2023-07-01 06:13:00,High,High1
July,7,1,11:47,0.6,01/07/2023,2023-07-01 11:47:00,Low,Low2
July,7,1,18:32,1.91,01/07/2023,2023-07-01 18:32:00,High,High2
July,7,2,01:17,0.45,02/07/2023,2023-07-02 01:17:00,Low,Low1
July,7,2,07:09,1.41,02/07/2023,2023-07-02 07:09:00,High,High1
July,7,2,12:37,0.58,02/07/2023,2023-07-02 12:37:00,Low,Low2
July,7,2,19:21,2.01,02/07/2023,2023-07-02 19:21:00,High,High2
July,7,3,02:08,0.36,03/07/2023,2023-07-03 02:08:00,Low,Low1
July,7,3,08:04,1.43,03/07/2023,2023-07-03 08:04:00,High,High1
July,7,3,13:30,0.57,03/07/2023,2023-07-03 13:30:00,Low,Low2
July,7,3,20:11,2.08,03/07/2023,2023-07-03 20:11:00,High,High2
July,7,4,02:58,0.29,04/07/2023,2023-07-04 02:58:00,Low,Low1
July,7,4,09:00,1.46,04/07/2023,2023-07-04 09:00:00,High,High1
July,7,4,14:23,0.55,04/07/2023,2023-07-04 14:23:00,Low,Low2
July,7,4,21:02,2.12,04/07/2023,2023-07-04 21:02:00,High,High2
July,7,5,03:48,0.25,05/07/2023,2023-07-05 03:48:00,Low,Low1
July,7,5,09:54,1.48,05/07/2023,2023-07-05 09:54:00,High,High1
July,7,5,15:17,0.55,05/07/2023,2023-07-05 15:17:00,Low,Low2
July,7,5,21:54,2.11,05/07/2023,2023-07-05 21:54:00,High,High2
July,7,6,04:40,0.25,06/07/2023,2023-07-06 04:40:00,Low,Low1
July,7,6,10:47,1.49,06/07/2023,2023-07-06 10:47:00,High,High1
July,7,6,16:14,0.56,06/07/2023,2023-07-06 16:14:00,Low,Low2
July,7,6,22:45,2.05,06/07/2023,2023-07-06 22:45:00,High,High2
July,7,7,05:30,0.29,07/07/2023,2023-07-07 05:30:00,Low,Low1
July,7,7,11:41,1.51,07/07/2023,2023-07-07 11:41:00,High,High1
July,7,7,17:12,0.6,07/07/2023,2023-07-07 17:12:00,Low,Low2
July,7,7,23:38,1.94,07/07/2023,2023-07-07 23:38:00,High,High2
July,7,8,06:21,0.34,08/07/2023,2023-07-08 06:21:00,Low,Low1
July,7,8,12:36,1.53,08/07/2023,2023-07-08 12:36:00,High,High1
July,7,8,18:14,0.65,08/07/2023,2023-07-08 18:14:00,Low,Low2
July,7,9,00:32,1.79,09/07/2023,2023-07-09 00:32:00,High,High1
July,7,9,07:12,0.41,09/07/2023,2023-07-09 07:12:00,Low,Low1
July,7,9,13:32,1.56,09/07/2023,2023-07-09 13:32:00,High,High2
July,7,9,19:19,0.7,09/07/2023,2023-07-09 19:19:00,Low,Low2
July,7,10,01:30,1.63,10/07/2023,2023-07-10 01:30:00,High,High1
July,7,10,08:00,0.49,10/07/2023,2023-07-10 08:00:00,Low,Low1
July,7,10,14:30,1.6,10/07/2023,2023-07-10 14:30:00,High,High2
July,7,10,20:32,0.73,10/07/2023,2023-07-10 20:32:00,Low,Low2
July,7,11,02:32,1.47,11/07/2023,2023-07-11 02:32:00,High,High1
July,7,11,08:49,0.55,11/07/2023,2023-07-11 08:49:00,Low,Low1
July,7,11,15:28,1.65,11/07/2023,2023-07-11 15:28:00,High,High2
July,7,11,21:52,0.73,11/07/2023,2023-07-11 21:52:00,Low,Low2
July,7,12,03:41,1.36,12/07/2023,2023-07-12 03:41:00,High,High1
July,7,12,09:38,0.61,12/07/2023,2023-07-12 09:38:00,Low,Low1
July,7,12,16:24,1.7,12/07/2023,2023-07-12 16:24:00,High,High2
July,7,12,23:08,0.69,12/07/2023,2023-07-12 23:08:00,Low,Low2
July,7,13,04:48,1.29,13/07/2023,2023-07-13 04:48:00,High,High1
July,7,13,10:28,0.65,13/07/2023,2023-07-13 10:28:00,Low,Low1
July,7,13,17:16,1.75,13/07/2023,2023-07-13 17:16:00,High,High2
July,7,14,00:10,0.62,14/07/2023,2023-07-14 00:10:00,Low,Low1
July,7,14,05:51,1.26,14/07/2023,2023-07-14 05:51:00,High,High1
July,7,14,11:16,0.68,14/07/2023,2023-07-14 11:16:00,Low,Low2
July,7,14,18:05,1.79,14/07/2023,2023-07-14 18:05:00,High,High2
July,7,15,01:00,0.56,15/07/2023,2023-07-15 01:00:00,Low,Low1
July,7,15,06:45,1.27,15/07/2023,2023-07-15 06:45:00,High,High1
July,7,15,12:04,0.69,15/07/2023,2023-07-15 12:04:00,Low,Low2
July,7,15,18:49,1.82,15/07/2023,2023-07-15 18:49:00,High,High2
July,7,16,01:42,0.51,16/07/2023,2023-07-16 01:42:00,Low,Low1
July,7,16,07:32,1.29,16/07/2023,2023-07-16 07:32:00,High,High1
July,7,16,12:49,0.68,16/07/2023,2023-07-16 12:49:00,Low,Low2
July,7,16,19:30,1.84,16/07/2023,2023-07-16 19:30:00,High,High2
July,7,17,02:19,0.48,17/07/2023,2023-07-17 02:19:00,Low,Low1
July,7,17,08:15,1.32,17/07/2023,2023-07-17 08:15:00,High,High1
July,7,17,13:31,0.67,17/07/2023,2023-07-17 13:31:00,Low,Low2
July,7,17,20:10,1.85,17/07/2023,2023-07-17 20:10:00,High,High2
July,7,18,02:54,0.46,18/07/2023,2023-07-18 02:54:00,Low,Low1
July,7,18,08:53,1.34,18/07/2023,2023-07-18 08:53:00,High,High1
July,7,18,14:11,0.66,18/07/2023,2023-07-18 14:11:00,Low,Low2
July,7,18,20:46,1.85,18/07/2023,2023-07-18 20:46:00,High,High2
July,7,19,03:28,0.46,19/07/2023,2023-07-19 03:28:00,Low,Low1
July,7,19,09:30,1.36,19/07/2023,2023-07-19 09:30:00,High,High1
July,7,19,14:49,0.66,19/07/2023,2023-07-19 14:49:00,Low,Low2
July,7,19,21:22,1.83,19/07/2023,2023-07-19 21:22:00,High,High2
July,7,20,04:01,0.46,20/07/2023,2023-07-20 04:01:00,Low,Low1
July,7,20,10:05,1.37,20/07/2023,2023-07-20 10:05:00,High,High1
July,7,20,15:28,0.66,20/07/2023,2023-07-20 15:28:00,Low,Low2
July,7,20,21:57,1.8,20/07/2023,2023-07-20 21:57:00,High,High2
July,7,21,04:34,0.48,21/07/2023,2023-07-21 04:34:00,Low,Low1
July,7,21,10:42,1.38,21/07/2023,2023-07-21 10:42:00,High,High1
July,7,21,16:08,0.68,21/07/2023,2023-07-21 16:08:00,Low,Low2
July,7,21,22:31,1.75,21/07/2023,2023-07-21 22:31:00,High,High2
July,7,22,05:09,0.49,22/07/2023,2023-07-22 05:09:00,Low,Low1
July,7,22,11:20,1.39,22/07/2023,2023-07-22 11:20:00,High,High1
July,7,22,16:50,0.71,22/07/2023,2023-07-22 16:50:00,Low,Low2
July,7,22,23:08,1.67,22/07/2023,2023-07-22 23:08:00,High,High2
July,7,23,05:44,0.52,23/07/2023,2023-07-23 05:44:00,Low,Low1
July,7,23,12:01,1.41,23/07/2023,2023-07-23 12:01:00,High,High1
July,7,23,17:36,0.75,23/07/2023,2023-07-23 17:36:00,Low,Low2
July,7,23,23:45,1.58,23/07/2023,2023-07-23 23:45:00,High,High2
July,7,24,06:19,0.55,24/07/2023,2023-07-24 06:19:00,Low,Low1
July,7,24,12:45,1.43,24/07/2023,2023-07-24 12:45:00,High,High1
July,7,24,18:28,0.79,24/07/2023,2023-07-24 18:28:00,Low,Low2
July,7,25,00:29,1.48,25/07/2023,2023-07-25 00:29:00,High,High1
July,7,25,06:57,0.58,25/07/2023,2023-07-25 06:57:00,Low,Low1
July,7,25,13:32,1.47,25/07/2023,2023-07-25 13:32:00,High,High2
July,7,25,19:29,0.81,25/07/2023,2023-07-25 19:29:00,Low,Low2
July,7,26,01:19,1.38,26/07/2023,2023-07-26 01:19:00,High,High1
July,7,26,07:39,0.61,26/07/2023,2023-07-26 07:39:00,Low,Low1
July,7,26,14:25,1.51,26/07/2023,2023-07-26 14:25:00,High,High2
July,7,26,20:41,0.8,26/07/2023,2023-07-26 20:41:00,Low,Low2
July,7,27,02:24,1.3,27/07/2023,2023-07-27 02:24:00,High,High1
July,7,27,08:28,0.64,27/07/2023,2023-07-27 08:28:00,Low,Low1
July,7,27,15:21,1.58,27/07/2023,2023-07-27 15:21:00,High,High2
July,7,27,21:59,0.74,27/07/2023,2023-07-27 21:59:00,Low,Low2
July,7,28,03:39,1.25,28/07/2023,2023-07-28 03:39:00,High,High1
July,7,28,09:24,0.65,28/07/2023,2023-07-28 09:24:00,Low,Low1
July,7,28,16:19,1.67,28/07/2023,2023-07-28 16:19:00,High,High2
July,7,28,23:10,0.64,28/07/2023,2023-07-28 23:10:00,Low,Low2
July,7,29,04:53,1.26,29/07/2023,2023-07-29 04:53:00,High,High1
July,7,29,10:25,0.64,29/07/2023,2023-07-29 10:25:00,Low,Low1
July,7,29,17:16,1.78,29/07/2023,2023-07-29 17:16:00,High,High2
July,7,30,00:10,0.51,30/07/2023,2023-07-30 00:10:00,Low,Low1
July,7,30,05:59,1.3,30/07/2023,2023-07-30 05:59:00,High,High1
July,7,30,11:25,0.6,30/07/2023,2023-07-30 11:25:00,Low,Low2
July,7,30,18:12,1.9,30/07/2023,2023-07-30 18:12:00,High,High2
July,7,31,01:03,0.37,31/07/2023,2023-07-31 01:03:00,Low,Low1
July,7,31,06:58,1.36,31/07/2023,2023-07-31 06:58:00,High,High1
July,7,31,12:23,0.55,31/07/2023,2023-07-31 12:23:00,Low,Low2
July,7,31,19:05,2.01,31/07/2023,2023-07-31 19:05:00,High,High2
August,8,1,01:53,0.26,01/08/2023,2023-08-01 01:53:00,Low,Low1
August,8,1,07:52,1.43,01/08/2023,2023-08-01 07:52:00,High,High1
August,8,1,13:18,0.48,01/08/2023,2023-08-01 13:18:00,Low,Low2
August,8,1,19:58,2.09,01/08/2023,2023-08-01 19:58:00,High,High2
August,8,2,02:42,0.19,02/08/2023,2023-08-02 02:42:00,Low,Low1
August,8,2,08:44,1.49,02/08/2023,2023-08-02 08:44:00,High,High1
August,8,2,14:13,0.43,02/08/2023,2023-08-02 14:13:00,Low,Low2
August,8,2,20:49,2.13,02/08/2023,2023-08-02 20:49:00,High,High2
August,8,3,03:29,0.15,03/08/2023,2023-08-03 03:29:00,Low,Low1
August,8,3,09:34,1.54,03/08/2023,2023-08-03 09:34:00,High,High1
August,8,3,15:07,0.41,03/08/2023,2023-08-03 15:07:00,Low,Low2
August,8,3,21:39,2.1,03/08/2023,2023-08-03 21:39:00,High,High2
August,8,4,04:15,0.16,04/08/2023,2023-08-04 04:15:00,Low,Low1
August,8,4,10:24,1.58,04/08/2023,2023-08-04 10:24:00,High,High1
August,8,4,16:01,0.43,04/08/2023,2023-08-04 16:01:00,Low,Low2
August,8,4,22:28,2,04/08/2023,2023-08-04 22:28:00,High,High2
August,8,5,05:00,0.22,05/08/2023,2023-08-05 05:00:00,Low,Low1
August,8,5,11:14,1.61,05/08/2023,2023-08-05 11:14:00,High,High1
August,8,5,16:59,0.48,05/08/2023,2023-08-05 16:59:00,Low,Low2
August,8,5,23:17,1.85,05/08/2023,2023-08-05 23:17:00,High,High2
August,8,6,05:45,0.3,06/08/2023,2023-08-06 05:45:00,Low,Low1
August,8,6,12:04,1.62,06/08/2023,2023-08-06 12:04:00,High,High1
August,8,6,17:58,0.55,06/08/2023,2023-08-06 17:58:00,Low,Low2
August,8,7,00:07,1.65,07/08/2023,2023-08-07 00:07:00,High,High1
August,8,7,06:30,0.41,07/08/2023,2023-08-07 06:30:00,Low,Low1
August,8,7,12:57,1.63,07/08/2023,2023-08-07 12:57:00,High,High2
August,8,7,19:03,0.63,07/08/2023,2023-08-07 19:03:00,Low,Low2
August,8,8,01:01,1.46,08/08/2023,2023-08-08 01:01:00,High,High1
August,8,8,07:15,0.52,08/08/2023,2023-08-08 07:15:00,Low,Low1
August,8,8,13:52,1.62,08/08/2023,2023-08-08 13:52:00,High,High2
August,8,8,20:17,0.69,08/08/2023,2023-08-08 20:17:00,Low,Low2
August,8,9,02:05,1.29,09/08/2023,2023-08-09 02:05:00,High,High1
August,8,9,08:03,0.62,09/08/2023,2023-08-09 08:03:00,Low,Low1
August,8,9,14:51,1.62,09/08/2023,2023-08-09 14:51:00,High,High2
August,8,9,21:40,0.7,09/08/2023,2023-08-09 21:40:00,Low,Low2
August,8,10,03:21,1.18,10/08/2023,2023-08-10 03:21:00,High,High1
August,8,10,08:58,0.69,10/08/2023,2023-08-10 08:58:00,Low,Low1
August,8,10,15:53,1.63,10/08/2023,2023-08-10 15:53:00,High,High2
August,8,10,22:59,0.66,10/08/2023,2023-08-10 22:59:00,Low,Low2
August,8,11,04:40,1.15,11/08/2023,2023-08-11 04:40:00,High,High1
August,8,11,09:58,0.73,11/08/2023,2023-08-11 09:58:00,Low,Low1
August,8,11,16:52,1.65,11/08/2023,2023-08-11 16:52:00,High,High2
August,8,12,00:00,0.6,12/08/2023,2023-08-12 00:00:00,Low,Low1
August,8,12,05:46,1.17,12/08/2023,2023-08-12 05:46:00,High,High1
August,8,12,10:58,0.73,12/08/2023,2023-08-12 10:58:00,Low,Low2
August,8,12,17:45,1.68,12/08/2023,2023-08-12 17:45:00,High,High2
August,8,13,00:45,0.54,13/08/2023,2023-08-13 00:45:00,Low,Low1
August,8,13,06:37,1.23,13/08/2023,2023-08-13 06:37:00,High,High1
August,8,13,11:51,0.7,13/08/2023,2023-08-13 11:51:00,Low,Low2
August,8,13,18:31,1.72,13/08/2023,2023-08-13 18:31:00,High,High2
August,8,14,01:23,0.49,14/08/2023,2023-08-14 01:23:00,Low,Low1
August,8,14,07:18,1.28,14/08/2023,2023-08-14 07:18:00,High,High1
August,8,14,12:38,0.65,14/08/2023,2023-08-14 12:38:00,Low,Low2
August,8,14,19:13,1.76,14/08/2023,2023-08-14 19:13:00,High,High2
August,8,15,01:57,0.45,15/08/2023,2023-08-15 01:57:00,Low,Low1
August,8,15,07:55,1.33,15/08/2023,2023-08-15 07:55:00,High,High1
August,8,15,13:19,0.61,15/08/2023,2023-08-15 13:19:00,Low,Low2
August,8,15,19:50,1.78,15/08/2023,2023-08-15 19:50:00,High,High2
August,8,16,02:28,0.42,16/08/2023,2023-08-16 02:28:00,Low,Low1
August,8,16,08:29,1.37,16/08/2023,2023-08-16 08:29:00,High,High1
August,8,16,13:56,0.58,16/08/2023,2023-08-16 13:56:00,Low,Low2
August,8,16,20:25,1.79,16/08/2023,2023-08-16 20:25:00,High,High2
August,8,17,02:59,0.4,17/08/2023,2023-08-17 02:59:00,Low,Low1
August,8,17,09:01,1.4,17/08/2023,2023-08-17 09:01:00,High,High1
August,8,17,14:32,0.56,17/08/2023,2023-08-17 14:32:00,Low,Low2
August,8,17,20:59,1.79,17/08/2023,2023-08-17 20:59:00,High,High2
August,8,18,03:28,0.39,18/08/2023,2023-08-18 03:28:00,Low,Low1
August,8,18,09:35,1.43,18/08/2023,2023-08-18 09:35:00,High,High1
August,8,18,15:09,0.56,18/08/2023,2023-08-18 15:09:00,Low,Low2
August,8,18,21:31,1.75,18/08/2023,2023-08-18 21:31:00,High,High2
August,8,19,03:57,0.4,19/08/2023,2023-08-19 03:57:00,Low,Low1
August,8,19,10:08,1.46,19/08/2023,2023-08-19 10:08:00,High,High1
August,8,19,15:47,0.57,19/08/2023,2023-08-19 15:47:00,Low,Low2
August,8,19,22:03,1.69,19/08/2023,2023-08-19 22:03:00,High,High2
August,8,20,04:27,0.42,20/08/2023,2023-08-20 04:27:00,Low,Low1
August,8,20,10:43,1.48,20/08/2023,2023-08-20 10:43:00,High,High1
August,8,20,16:28,0.6,20/08/2023,2023-08-20 16:28:00,Low,Low2
August,8,20,22:38,1.61,20/08/2023,2023-08-20 22:38:00,High,High2
August,8,21,04:57,0.46,21/08/2023,2023-08-21 04:57:00,Low,Low1
August,8,21,11:19,1.5,21/08/2023,2023-08-21 11:19:00,High,High1
August,8,21,17:12,0.64,21/08/2023,2023-08-21 17:12:00,Low,Low2
August,8,21,23:14,1.51,21/08/2023,2023-08-21 23:14:00,High,High2
August,8,22,05:29,0.5,22/08/2023,2023-08-22 05:29:00,Low,Low1
August,8,22,11:59,1.52,22/08/2023,2023-08-22 11:59:00,High,High1
August,8,22,18:00,0.68,22/08/2023,2023-08-22 18:00:00,Low,Low2
August,8,22,23:56,1.4,22/08/2023,2023-08-22 23:56:00,High,High2
August,8,23,06:03,0.56,23/08/2023,2023-08-23 06:03:00,Low,Low1
August,8,23,12:44,1.53,23/08/2023,2023-08-23 12:44:00,High,High1
August,8,23,19:00,0.71,23/08/2023,2023-08-23 19:00:00,Low,Low2
August,8,24,00:47,1.29,24/08/2023,2023-08-24 00:47:00,High,High1
August,8,24,06:45,0.62,24/08/2023,2023-08-24 06:45:00,Low,Low1
August,8,24,13:36,1.54,24/08/2023,2023-08-24 13:36:00,High,High2
August,8,24,20:14,0.72,24/08/2023,2023-08-24 20:14:00,Low,Low2
August,8,25,01:56,1.2,25/08/2023,2023-08-25 01:56:00,High,High1
August,8,25,07:41,0.67,25/08/2023,2023-08-25 07:41:00,Low,Low1
August,8,25,14:40,1.57,25/08/2023,2023-08-25 14:40:00,High,High2
August,8,25,21:37,0.67,25/08/2023,2023-08-25 21:37:00,Low,Low2
August,8,26,03:23,1.17,26/08/2023,2023-08-26 03:23:00,High,High1
August,8,26,08:52,0.7,26/08/2023,2023-08-26 08:52:00,Low,Low1
August,8,26,15:50,1.64,26/08/2023,2023-08-26 15:50:00,High,High2
August,8,26,22:53,0.56,26/08/2023,2023-08-26 22:53:00,Low,Low2
August,8,27,04:45,1.2,27/08/2023,2023-08-27 04:45:00,High,High1
August,8,27,10:08,0.67,27/08/2023,2023-08-27 10:08:00,Low,Low1
August,8,27,16:57,1.75,27/08/2023,2023-08-27 16:57:00,High,High2
August,8,27,23:54,0.43,27/08/2023,2023-08-27 23:54:00,Low,Low2
August,8,28,05:50,1.29,28/08/2023,2023-08-28 05:50:00,High,High1
August,8,28,11:15,0.59,28/08/2023,2023-08-28 11:15:00,Low,Low1
August,8,28,17:57,1.87,28/08/2023,2023-08-28 17:57:00,High,High2
August,8,29,00:45,0.3,29/08/2023,2023-08-29 00:45:00,Low,Low1
August,8,29,06:45,1.39,29/08/2023,2023-08-29 06:45:00,High,High1
August,8,29,12:15,0.49,29/08/2023,2023-08-29 12:15:00,Low,Low2
August,8,29,18:51,1.98,29/08/2023,2023-08-29 18:51:00,High,High2
August,8,30,01:33,0.19,30/08/2023,2023-08-30 01:33:00,Low,Low1
August,8,30,07:36,1.49,30/08/2023,2023-08-30 07:36:00,High,High1
August,8,30,13:10,0.4,30/08/2023,2023-08-30 13:10:00,Low,Low2
August,8,30,19:42,2.05,30/08/2023,2023-08-30 19:42:00,High,High2
August,8,31,02:17,0.12,31/08/2023,2023-08-31 02:17:00,Low,Low1
August,8,31,08:24,1.58,31/08/2023,2023-08-31 08:24:00,High,High1
August,8,31,14:02,0.33,31/08/2023,2023-08-31 14:02:00,Low,Low2
August,8,31,20:31,2.06,31/08/2023,2023-08-31 20:31:00,High,High2
September,9,1,03:00,0.11,01/09/2023,2023-09-01 03:00:00,Low,Low1
September,9,1,09:11,1.65,01/09/2023,2023-09-01 09:11:00,High,High1
September,9,1,14:56,0.31,01/09/2023,2023-09-01 14:56:00,Low,Low2
September,9,1,21:19,1.99,01/09/2023,2023-09-01 21:19:00,High,High2
September,9,2,03:43,0.15,02/09/2023,2023-09-02 03:43:00,Low,Low1
September,9,2,09:57,1.71,02/09/2023,2023-09-02 09:57:00,High,High1
September,9,2,15:49,0.33,02/09/2023,2023-09-02 15:49:00,Low,Low2
September,9,2,22:07,1.85,02/09/2023,2023-09-02 22:07:00,High,High2
September,9,3,04:25,0.23,03/09/2023,2023-09-03 04:25:00,Low,Low1
September,9,3,10:44,1.73,03/09/2023,2023-09-03 10:44:00,High,High1
September,9,3,16:45,0.39,03/09/2023,2023-09-03 16:45:00,Low,Low2
September,9,3,22:55,1.67,03/09/2023,2023-09-03 22:55:00,High,High2
September,9,4,05:05,0.34,04/09/2023,2023-09-04 05:05:00,Low,Low1
September,9,4,11:30,1.72,04/09/2023,2023-09-04 11:30:00,High,High1
September,9,4,17:44,0.48,04/09/2023,2023-09-04 17:44:00,Low,Low2
September,9,4,23:45,1.48,04/09/2023,2023-09-04 23:45:00,High,High2
September,9,5,05:45,0.47,05/09/2023,2023-09-05 05:45:00,Low,Low1
September,9,5,12:18,1.69,05/09/2023,2023-09-05 12:18:00,High,High1
September,9,5,18:46,0.57,05/09/2023,2023-09-05 18:46:00,Low,Low2
September,9,6,00:39,1.29,06/09/2023,2023-09-06 00:39:00,High,High1
September,9,6,06:29,0.6,06/09/2023,2023-09-06 06:29:00,Low,Low1
September,9,6,13:11,1.64,06/09/2023,2023-09-06 13:11:00,High,High2
September,9,6,19:59,0.63,06/09/2023,2023-09-06 19:59:00,Low,Low2
September,9,7,01:44,1.16,07/09/2023,2023-09-07 01:44:00,High,High1
September,9,7,07:17,0.7,07/09/2023,2023-09-07 07:17:00,Low,Low1
September,9,7,14:09,1.58,07/09/2023,2023-09-07 14:09:00,High,High2
September,9,7,21:19,0.66,07/09/2023,2023-09-07 21:19:00,Low,Low2
September,9,8,03:08,1.09,08/09/2023,2023-09-08 03:08:00,High,High1
September,9,8,08:21,0.77,08/09/2023,2023-09-08 08:21:00,Low,Low1
September,9,8,15:16,1.55,08/09/2023,2023-09-08 15:16:00,High,High2
September,9,8,22:35,0.64,08/09/2023,2023-09-08 22:35:00,Low,Low2
September,9,9,04:32,1.11,09/09/2023,2023-09-09 04:32:00,High,High1
September,9,9,09:34,0.79,09/09/2023,2023-09-09 09:34:00,Low,Low1
September,9,9,16:23,1.55,09/09/2023,2023-09-09 16:23:00,High,High2
September,9,9,23:33,0.59,09/09/2023,2023-09-09 23:33:00,Low,Low2
September,9,10,05:33,1.17,10/09/2023,2023-09-10 05:33:00,High,High1
September,9,10,10:43,0.76,10/09/2023,2023-09-10 10:43:00,Low,Low1
September,9,10,17:21,1.59,10/09/2023,2023-09-10 17:21:00,High,High2
September,9,11,00:16,0.53,11/09/2023,2023-09-11 00:16:00,Low,Low1
September,9,11,06:17,1.25,11/09/2023,2023-09-11 06:17:00,High,High1
September,9,11,11:39,0.7,11/09/2023,2023-09-11 11:39:00,Low,Low2
September,9,11,18:08,1.63,11/09/2023,2023-09-11 18:08:00,High,High2
September,9,12,00:52,0.48,12/09/2023,2023-09-12 00:52:00,Low,Low1
September,9,12,06:55,1.32,12/09/2023,2023-09-12 06:55:00,High,High1
September,9,12,12:24,0.63,12/09/2023,2023-09-12 12:24:00,Low,Low2
September,9,12,18:49,1.68,12/09/2023,2023-09-12 18:49:00,High,High2
September,9,13,01:24,0.43,13/09/2023,2023-09-13 01:24:00,Low,Low1
September,9,13,07:29,1.38,13/09/2023,2023-09-13 07:29:00,High,High1
September,9,13,13:03,0.57,13/09/2023,2023-09-13 13:03:00,Low,Low2
September,9,13,19:25,1.71,13/09/2023,2023-09-13 19:25:00,High,High2
September,9,14,01:54,0.39,14/09/2023,2023-09-14 01:54:00,Low,Low1
September,9,14,08:00,1.44,14/09/2023,2023-09-14 08:00:00,High,High1
September,9,14,13:40,0.53,14/09/2023,2023-09-14 13:40:00,Low,Low2
September,9,14,19:59,1.72,14/09/2023,2023-09-14 19:59:00,High,High2
September,9,15,02:21,0.37,15/09/2023,2023-09-15 02:21:00,Low,Low1
September,9,15,08:31,1.49,15/09/2023,2023-09-15 08:31:00,High,High1
September,9,15,14:15,0.5,15/09/2023,2023-09-15 14:15:00,Low,Low2
September,9,15,20:31,1.7,15/09/2023,2023-09-15 20:31:00,High,High2
September,9,16,02:48,0.37,16/09/2023,2023-09-16 02:48:00,Low,Low1
September,9,16,09:02,1.54,16/09/2023,2023-09-16 09:02:00,High,High1
September,9,16,14:52,0.49,16/09/2023,2023-09-16 14:52:00,Low,Low2
September,9,16,21:03,1.66,16/09/2023,2023-09-16 21:03:00,High,High2
September,9,17,03:15,0.38,17/09/2023,2023-09-17 03:15:00,Low,Low1
September,9,17,09:34,1.59,17/09/2023,2023-09-17 09:34:00,High,High1
September,9,17,15:30,0.49,17/09/2023,2023-09-17 15:30:00,Low,Low2
September,9,17,21:38,1.6,17/09/2023,2023-09-17 21:38:00,High,High2
September,9,18,03:44,0.41,18/09/2023,2023-09-18 03:44:00,Low,Low1
September,9,18,10:07,1.62,18/09/2023,2023-09-18 10:07:00,High,High1
September,9,18,16:11,0.51,18/09/2023,2023-09-18 16:11:00,Low,Low2
September,9,18,22:14,1.51,18/09/2023,2023-09-18 22:14:00,High,High2
September,9,19,04:14,0.46,19/09/2023,2023-09-19 04:14:00,Low,Low1
September,9,19,10:42,1.63,19/09/2023,2023-09-19 10:42:00,High,High1
September,9,19,16:55,0.54,19/09/2023,2023-09-19 16:55:00,Low,Low2
September,9,19,22:53,1.41,19/09/2023,2023-09-19 22:53:00,High,High2
September,9,20,04:45,0.52,20/09/2023,2023-09-20 04:45:00,Low,Low1
September,9,20,11:20,1.63,20/09/2023,2023-09-20 11:20:00,High,High1
September,9,20,17:45,0.58,20/09/2023,2023-09-20 17:45:00,Low,Low2
September,9,20,23:39,1.31,20/09/2023,2023-09-20 23:39:00,High,High2
September,9,21,05:23,0.6,21/09/2023,2023-09-21 05:23:00,Low,Low1
September,9,21,12:05,1.61,21/09/2023,2023-09-21 12:05:00,High,High1
September,9,21,18:45,0.62,21/09/2023,2023-09-21 18:45:00,Low,Low2
September,9,22,00:36,1.21,22/09/2023,2023-09-22 00:36:00,High,High1
September,9,22,06:10,0.67,22/09/2023,2023-09-22 06:10:00,Low,Low1
September,9,22,13:00,1.59,22/09/2023,2023-09-22 13:00:00,High,High2
September,9,22,20:00,0.62,22/09/2023,2023-09-22 20:00:00,Low,Low2
September,9,23,01:52,1.15,23/09/2023,2023-09-23 01:52:00,High,High1
September,9,23,07:16,0.73,23/09/2023,2023-09-23 07:16:00,Low,Low1
September,9,23,14:11,1.59,23/09/2023,2023-09-23 14:11:00,High,High2
September,9,23,21:22,0.58,23/09/2023,2023-09-23 21:22:00,Low,Low2
September,9,24,03:22,1.16,24/09/2023,2023-09-24 03:22:00,High,High1
September,9,24,08:40,0.74,24/09/2023,2023-09-24 08:40:00,Low,Low1
September,9,24,15:30,1.64,24/09/2023,2023-09-24 15:30:00,High,High2
September,9,24,22:33,0.48,24/09/2023,2023-09-24 22:33:00,Low,Low2
September,9,25,04:38,1.24,25/09/2023,2023-09-25 04:38:00,High,High1
September,9,25,10:00,0.68,25/09/2023,2023-09-25 10:00:00,Low,Low1
September,9,25,16:40,1.73,25/09/2023,2023-09-25 16:40:00,High,High2
September,9,25,23:31,0.37,25/09/2023,2023-09-25 23:31:00,Low,Low2
September,9,26,05:37,1.36,26/09/2023,2023-09-26 05:37:00,High,High1
September,9,26,11:08,0.57,26/09/2023,2023-09-26 11:08:00,Low,Low1
September,9,26,17:39,1.83,26/09/2023,2023-09-26 17:39:00,High,High2
September,9,27,00:21,0.26,27/09/2023,2023-09-27 00:21:00,Low,Low1
September,9,27,06:28,1.48,27/09/2023,2023-09-27 06:28:00,High,High1
